id,severity,registry,repository,tag,labels,first_seen_at,remediated_at
CVE-2022-30630,high,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-45290,unknown,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-52606,unknown,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2024-26581,unknown,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2011-4915,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2022-25265,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2022-28131,high,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-3640,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-4010,medium,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2022-30631,high,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2019-20794,medium,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2022-45888,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-29406,medium,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2024-26605,unknown,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-45853,critical,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2022-41723,high,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2018-17977,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2021-3847,high,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2024-22365,medium,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2024-28835,medium,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-29405,critical,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2024-26626,unknown,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2019-15213,medium,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2011-3374,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-29403,high,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-52434,high,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-52452,high,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2018-6829,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2024-26582,high,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2024-22099,medium,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-0597,medium,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2021-26934,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2019-1010025,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-50868,unknown,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-6237,unknown,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-26242,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2017-13694,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-52485,unknown,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2018-12928,low,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2019-11191,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2024-26624,unknown,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2022-45885,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2024-26586,high,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2022-30580,high,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2020-36694,medium,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2022-45884,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2019-1010022,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2024-26640,unknown,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2017-18018,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-52599,unknown,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2019-16232,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-31438,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-52429,medium,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2024-25740,medium,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-52587,unknown,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2022-1247,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-24537,high,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2024-24783,unknown,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2024-24858,medium,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2024-26606,unknown,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2019-16234,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-31439,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-24536,high,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2011-4917,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2024-0841,high,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-47233,medium,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-44487,high,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2007-6755,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2019-12382,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2015-2877,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2019-12378,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2024-26584,unknown,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2024-25741,unknown,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2017-13693,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2019-16089,medium,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
